point,apdex
2024-04-16 13:14:00,313.751
2024-04-16 13:15:00,318.622
2024-04-16 13:16:00,320.14
2024-04-16 13:17:00,315.612
2024-04-16 13:18:00,309.591
2024-04-16 13:19:00,313.75
2024-04-16 13:20:00,318.281
2024-04-16 13:21:00,319.159
2024-04-16 13:22:00,316.372
2024-04-16 13:23:00,315.622
2024-04-16 13:24:00,316.682
2024-04-16 13:25:00,320.296
2024-04-16 13:26:00,320.173
2024-04-16 13:27:00,316.921
2024-04-16 13:28:00,314.705
2024-04-16 13:29:00,315.898
2024-04-16 13:30:00,320.429
2024-04-16 13:31:00,320.023
2024-04-16 13:32:00,317.577
2024-04-16 13:33:00,317.777
2024-04-16 13:34:00,315.013
2024-04-16 13:35:00,319.623
2024-04-16 13:36:00,308.496
2024-04-16 13:37:00,308.922
2024-04-16 13:38:00,315.124
2024-04-16 13:39:00,315.252
2024-04-16 13:40:00,320.817
2024-04-16 13:41:00,319.204
2024-04-16 13:42:00,315.376
2024-04-16 13:43:00,314.863
2024-04-16 13:44:00,313.899
2024-04-16 13:45:00,319.826
2024-04-16 13:46:00,319.778
2024-04-16 13:47:00,314.798
2024-04-16 13:48:00,317.337
2024-04-16 13:49:00,317.194
2024-04-16 13:50:00,318.611
2024-04-16 13:51:00,313.085
2024-04-16 13:52:00,309.616
2024-04-16 13:53:00,316.145
2024-04-16 13:54:00,317.984
2024-04-16 13:55:00,315.348
2024-04-16 13:56:00,309.433
2024-04-16 13:57:00,307.553
2024-04-16 13:58:00,317.324
2024-04-16 13:59:00,316.526
2024-04-16 14:00:00,323.127
2024-04-16 14:01:00,319.92
2024-04-16 14:02:00,320.326
2024-04-16 14:03:00,325.886
2024-04-16 14:04:00,326.165
2024-04-16 14:05:00,320.723
2024-04-16 14:06:00,321.493
2024-04-16 14:07:00,315.864
2024-04-16 14:08:00,316.314
2024-04-16 14:09:00,326.486
2024-04-16 14:10:00,326.975
2024-04-16 14:11:00,321.332
2024-04-16 14:12:00,320.072
2024-04-16 14:13:00,318.966
2024-04-16 14:14:00,319.153
2024-04-16 14:15:00,312.876
2024-04-16 14:16:00,314.087
2024-04-16 14:17:00,319.517
2024-04-16 14:18:00,316.05
2024-04-16 14:19:00,319.107
2024-04-16 14:20:00,319.842
2024-04-16 14:21:00,323.157
2024-04-16 14:22:00,319.263
2024-04-16 14:23:00,304.063
2024-04-16 14:24:00,312.692
2024-04-16 14:25:00,319.372
2024-04-16 14:26:00,319.509
2024-04-16 14:27:00,321.076
2024-04-16 14:28:00,311.519
2024-04-16 14:29:00,317.04
2024-04-16 14:30:00,322.684
2024-04-16 14:31:00,322.6
2024-04-16 14:32:00,320.787
2024-04-16 14:33:00,318.677
2024-04-16 14:34:00,318.548
2024-04-16 14:35:00,319.056
2024-04-16 14:36:00,308.953
2024-04-16 14:37:00,314.477
2024-04-16 14:38:00,321.538
2024-04-16 14:39:00,316.29
2024-04-16 14:40:00,314.115
2024-04-16 14:41:00,312.63
2024-04-16 14:42:00,320.242
2024-04-16 14:43:00,317.245
2024-04-16 14:44:00,317.351
2024-04-16 14:45:00,319.153
2024-04-16 14:46:00,319.364
2024-04-16 14:47:00,314.991
2024-04-16 14:48:00,314.446
2024-04-16 14:49:00,315.217
2024-04-16 14:50:00,321.852
2024-04-16 14:51:00,322.084
2024-04-16 14:52:00,316.256
2024-04-16 14:53:00,316.925
2024-04-16 14:54:00,316.082
2024-04-16 14:55:00,319.312
2024-04-16 14:56:00,324.604
2024-04-16 14:57:00,324.198
2024-04-16 14:58:00,318.292
2024-04-16 14:59:00,309.986
2024-04-16 15:00:00,313.534
2024-04-16 15:01:00,319.647
2024-04-16 15:02:00,316.465
2024-04-16 15:03:00,314.362
2024-04-16 15:04:00,315.26
2024-04-16 15:05:00,319.106
2024-04-16 15:06:00,318.909
2024-04-16 15:07:00,315.123
2024-04-16 15:08:00,316.491
2024-04-16 15:09:00,318.967
2024-04-16 15:10:00,320.716
2024-04-16 15:11:00,320.239
2024-04-16 15:12:00,320.835
2024-04-16 15:13:00,322.054
2024-04-16 15:14:00,315.702
2024-04-16 15:15:00,321.254
2024-04-16 15:16:00,321.168
2024-04-16 15:17:00,316.338
2024-04-16 15:18:00,314.764
2024-04-16 15:19:00,314.598
2024-04-16 15:20:00,320.058
2024-04-16 15:21:00,320.642
2024-04-16 15:22:00,316.465
2024-04-16 15:23:00,315.162
2024-04-16 15:24:00,315.246
2024-04-16 15:25:00,322.307
2024-04-16 15:26:00,321.773
2024-04-16 15:27:00,317.171
2024-04-16 15:28:00,317.354
2024-04-16 15:29:00,315.981
2024-04-16 15:30:00,320.872
2024-04-16 15:31:00,312.613
2024-04-16 15:32:00,306.949
2024-04-16 15:33:00,312.323
2024-04-16 15:34:00,316.337
2024-04-16 15:35:00,321.643
2024-04-16 15:36:00,319.073
2024-04-16 15:37:00,319.035
2024-04-16 15:38:00,318.453
2024-04-16 15:39:00,314.369
2024-04-16 15:40:00,319.99
2024-04-16 15:41:00,320.62
2024-04-16 15:42:00,316.185
2024-04-16 15:43:00,316.929
2024-04-16 15:44:00,317.189
2024-04-16 15:45:00,318.704
2024-04-16 15:46:00,325.489
2024-04-16 15:47:00,321.537
2024-04-16 15:48:00,303.63
2024-04-16 15:49:00,304.522
2024-04-16 15:50:00,309.125
2024-04-16 15:51:00,317.607
2024-04-16 15:52:00,314.633
2024-04-16 15:53:00,315.715
2024-04-16 15:54:00,315.864
2024-04-16 15:55:00,308.733
2024-04-16 15:56:00,313.572
2024-04-16 15:57:00,316.531
2024-04-16 15:58:00,309.943
2024-04-16 15:59:00,316.57
2024-04-16 16:00:00,320.579
2024-04-16 16:01:00,320.481
2024-04-16 16:02:00,316.469
2024-04-16 16:03:00,304.364
2024-04-16 16:04:00,314.144
2024-04-16 16:05:00,320.617
2024-04-16 16:06:00,319.502
2024-04-16 16:07:00,305.867
2024-04-16 16:08:00,310.167
2024-04-16 16:09:00,317.251
2024-04-16 16:10:00,320.812
2024-04-16 16:11:00,313.776
2024-04-16 16:12:00,303.474
2024-04-16 16:13:00,304.021
2024-04-16 16:14:00,303.715
2024-04-16 16:15:00,317.847
2024-04-16 16:16:00,322.391
2024-04-16 16:17:00,319.564
2024-04-16 16:18:00,316.246
2024-04-16 16:19:00,315.712
2024-04-16 16:20:00,323.585
2024-04-16 16:21:00,323.854
2024-04-16 16:22:00,318.627
2024-04-16 16:23:00,315.494
2024-04-16 16:24:00,315.16
2024-04-16 16:25:00,321.001
2024-04-16 16:26:00,319.348
2024-04-16 16:27:00,315.841
2024-04-16 16:28:00,318.807
2024-04-16 16:29:00,319.173
2024-04-16 16:30:00,310.232
2024-04-16 16:31:00,319.122
2024-04-16 16:32:00,317.643
2024-04-16 16:33:00,306.4
2024-04-16 16:34:00,309.031
2024-04-16 16:35:00,313.774
2024-04-16 16:36:00,319.138
2024-04-16 16:37:00,316.428
2024-04-16 16:38:00,316.703
2024-04-16 16:39:00,311.403
2024-04-16 16:40:00,315.488
2024-04-16 16:41:00,321.493
2024-04-16 16:42:00,324.599
2024-04-16 16:43:00,324.977
2024-04-16 16:44:00,320.736
2024-04-16 16:45:00,319.272
2024-04-16 16:46:00,318.314
2024-04-16 16:47:00,314.163
2024-04-16 16:48:00,316.437
2024-04-16 16:49:00,316.019
2024-04-16 16:50:00,318.098
2024-04-16 16:51:00,319.394
2024-04-16 16:52:00,316.981
2024-04-16 16:53:00,312.255
2024-04-16 16:54:00,313.617
2024-04-16 16:55:00,318.072
2024-04-16 16:56:00,321.064
2024-04-16 16:57:00,317.086
2024-04-16 16:58:00,317.103
2024-04-16 16:59:00,317.294
2024-04-16 17:00:00,321.606
2024-04-16 17:01:00,323.086
2024-04-16 17:02:00,319.115
2024-04-16 17:03:00,316.562
2024-04-16 17:04:00,316.449
2024-04-16 17:05:00,328.264
2024-04-16 17:06:00,329.042
2024-04-16 17:07:00,317.555
2024-04-16 17:08:00,314.631
2024-04-16 17:09:00,315.756
2024-04-16 17:10:00,320.066
2024-04-16 17:11:00,319.596
2024-04-16 17:12:00,318.273
2024-04-16 17:13:00,315.749
2024-04-16 17:14:00,315.796
2024-04-16 17:15:00,320.553
2024-04-16 17:16:00,319.356
2024-04-16 17:17:00,316.886
2024-04-16 17:18:00,316.87
2024-04-16 17:19:00,314.813
2024-04-16 17:20:00,318.964
2024-04-16 17:21:00,313.204
2024-04-16 17:22:00,309.519
2024-04-16 17:23:00,326.575
2024-04-16 17:24:00,320.451
2024-04-16 17:25:00,312.217
2024-04-16 17:26:00,317.831
2024-04-16 17:27:00,315.623
2024-04-16 17:28:00,317.596
2024-04-16 17:29:00,314.855
2024-04-16 17:30:00,318.364
2024-04-16 17:31:00,319.513
2024-04-16 17:32:00,316.218
2024-04-16 17:33:00,315.647
2024-04-16 17:34:00,310.515
2024-04-16 17:35:00,313.542
2024-04-16 17:36:00,320.949
2024-04-16 17:37:00,317.506
2024-04-16 17:38:00,315.81
2024-04-16 17:39:00,317.448
2024-04-16 17:40:00,321.657
2024-04-16 17:41:00,319.056
2024-04-16 17:42:00,313.672
2024-04-16 17:43:00,317.956
2024-04-16 17:44:00,322.944
2024-04-16 17:45:00,327.488
2024-04-16 17:46:00,321.713
2024-04-16 17:47:00,323.285
2024-04-16 17:48:00,320.562
2024-04-16 17:49:00,314.924
2024-04-16 17:50:00,319.093
2024-04-16 17:51:00,320.653
2024-04-16 17:52:00,316.869
2024-04-16 17:53:00,315.266
2024-04-16 17:54:00,315.593
2024-04-16 17:55:00,319.609
2024-04-16 17:56:00,321.822
2024-04-16 17:57:00,319.621
2024-04-16 17:58:00,316.876
2024-04-16 17:59:00,317.314
2024-04-16 18:00:00,323.264
2024-04-16 18:01:00,321.966
2024-04-16 18:02:00,310.86
2024-04-16 18:03:00,317.388
2024-04-16 18:04:00,318.442
2024-04-16 18:05:00,324.707
2024-04-16 18:06:00,322.045
2024-04-16 18:07:00,322.339
2024-04-16 18:08:00,322.284
2024-04-16 18:09:00,321.521
2024-04-16 18:10:00,321.668
2024-04-16 18:11:00,322.413
2024-04-16 18:12:00,317.133
2024-04-16 18:13:00,315.906
2024-04-16 18:14:00,315.546
2024-04-16 18:15:00,319.628
2024-04-16 18:16:00,314.879
2024-04-16 18:17:00,315.621
2024-04-16 18:18:00,317.937
2024-04-16 18:19:00,316.987
2024-04-16 18:20:00,319.74
2024-04-16 18:21:00,309.791
2024-04-16 18:22:00,309.698
2024-04-16 18:23:00,318.361
2024-04-16 18:24:00,320.082
2024-04-16 18:25:00,314.765
2024-04-16 18:26:00,313.851
2024-04-16 18:27:00,316.304
2024-04-16 18:28:00,316.009
2024-04-16 18:29:00,316.863
2024-04-16 18:30:00,321.583
2024-04-16 18:31:00,321.337
2024-04-16 18:32:00,315.513
2024-04-16 18:33:00,317.51
2024-04-16 18:34:00,316.509
2024-04-16 18:35:00,319.14
2024-04-16 18:36:00,320.484
2024-04-16 18:37:00,318.11
2024-04-16 18:38:00,317.112
2024-04-16 18:39:00,316.467
2024-04-16 18:40:00,319.677
2024-04-16 18:41:00,320.719
2024-04-16 18:42:00,321.378
2024-04-16 18:43:00,315.1
2024-04-16 18:44:00,315.188
2024-04-16 18:45:00,318.9
2024-04-16 18:46:00,319.777
2024-04-16 18:47:00,322.494
2024-04-16 18:48:00,317.192
2024-04-16 18:49:00,315.464
2024-04-16 18:50:00,319.536
2024-04-16 18:51:00,310.478
2024-04-16 18:52:00,313.569
2024-04-16 18:53:00,314.866
2024-04-16 18:54:00,321.505
2024-04-16 18:55:00,325.623
2024-04-16 18:56:00,319.052
2024-04-16 18:57:00,322.195
2024-04-16 18:58:00,320.028
2024-04-16 18:59:00,315.044
2024-04-16 19:00:00,319.333
2024-04-16 19:01:00,316.788
2024-04-16 19:02:00,315.215
2024-04-16 19:03:00,310.965
2024-04-16 19:04:00,303.116
2024-04-16 19:05:00,317.635
2024-04-16 19:06:00,319.499
2024-04-16 19:07:00,304.586
2024-04-16 19:08:00,304.168
2024-04-16 19:09:00,304.271
2024-04-16 19:10:00,308.866
2024-04-16 19:11:00,320.522
2024-04-16 19:12:00,317.587
2024-04-16 19:13:00,316.97
2024-04-16 19:14:00,317.354
2024-04-16 19:15:00,328.657
2024-04-16 19:16:00,322.241
2024-04-16 19:17:00,301.278
2024-04-16 19:18:00,317.708
2024-04-16 19:19:00,319.322
2024-04-16 19:20:00,319.526
2024-04-16 19:21:00,313.737
2024-04-16 19:22:00,308.821
2024-04-16 19:23:00,315.506
2024-04-16 19:24:00,315.798
2024-04-16 19:25:00,319.629
2024-04-16 19:26:00,319.917
2024-04-16 19:27:00,316.054
2024-04-16 19:28:00,314.578
2024-04-16 19:29:00,311.461
2024-04-16 19:30:00,321.698
2024-04-16 19:31:00,320.888
2024-04-16 19:32:00,315.068
2024-04-16 19:33:00,315.671
2024-04-16 19:34:00,315.732
2024-04-16 19:35:00,320.847
2024-04-16 19:36:00,321.064
2024-04-16 19:37:00,315.619
2024-04-16 19:38:00,315.332
2024-04-16 19:39:00,315.661
2024-04-16 19:40:00,321.31
2024-04-16 19:41:00,321.862
2024-04-16 19:42:00,311.586
2024-04-16 19:43:00,315.507
2024-04-16 19:44:00,317.678
2024-04-16 19:45:00,321.014
2024-04-16 19:46:00,319.327
2024-04-16 19:47:00,315.287
2024-04-16 19:48:00,311.341
2024-04-16 19:49:00,317.14
2024-04-16 19:50:00,322.394
2024-04-16 19:51:00,322.232
2024-04-16 19:52:00,318.653
2024-04-16 19:53:00,319.286
2024-04-16 19:54:00,316.923
2024-04-16 19:55:00,318.843
2024-04-16 19:56:00,313.155
2024-04-16 19:57:00,303.104
2024-04-16 19:58:00,303.138
2024-04-16 19:59:00,309.608
2024-04-16 20:00:00,321.761
2024-04-16 20:01:00,323.218
2024-04-16 20:02:00,316.964
2024-04-16 20:03:00,317.612
2024-04-16 20:04:00,315.525
2024-04-16 20:05:00,321.336
2024-04-16 20:06:00,327.322
2024-04-16 20:07:00,322.811
2024-04-16 20:08:00,316.342
2024-04-16 20:09:00,314.912
2024-04-16 20:10:00,309.033
2024-04-16 20:11:00,313.343
2024-04-16 20:12:00,317.8
2024-04-16 20:13:00,316.53
2024-04-16 20:14:00,315.161
2024-04-16 20:15:00,320.014
2024-04-16 20:16:00,321.266
2024-04-16 20:17:00,315.289
2024-04-16 20:18:00,320.562
2024-04-16 20:19:00,320.127
2024-04-16 20:20:00,321.105
2024-04-16 20:21:00,321.13
2024-04-16 20:22:00,318.259
2024-04-16 20:23:00,316.669
2024-04-16 20:24:00,317.157
2024-04-16 20:25:00,314.421
2024-04-16 20:26:00,321.106
2024-04-16 20:27:00,318.043
2024-04-16 20:28:00,315.946
2024-04-16 20:29:00,315.033
2024-04-16 20:30:00,313.261
2024-04-16 20:31:00,309.099
2024-04-16 20:32:00,305.574
2024-04-16 20:33:00,314.47
2024-04-16 20:34:00,316.302
2024-04-16 20:35:00,319.391
2024-04-16 20:36:00,319.672
2024-04-16 20:37:00,315.622
2024-04-16 20:38:00,304.668
2024-04-16 20:39:00,304.687
2024-04-16 20:40:00,309.358
2024-04-16 20:41:00,308.62
2024-04-16 20:42:00,310.007
2024-04-16 20:43:00,321.238
2024-04-16 20:44:00,322.229
2024-04-16 20:45:00,320.793
2024-04-16 20:46:00,315.258
2024-04-16 20:47:00,310.199
2024-04-16 20:48:00,316.955
2024-04-16 20:49:00,317.603
2024-04-16 20:50:00,321.649
2024-04-16 20:51:00,323.478
2024-04-16 20:52:00,318.68
2024-04-16 20:53:00,308.608
2024-04-16 20:54:00,308.341
2024-04-16 20:55:00,319.186
2024-04-16 20:56:00,313.557
2024-04-16 20:57:00,313.992
2024-04-16 20:58:00,316.296
2024-04-16 20:59:00,316.575
2024-04-16 21:00:00,319.369
2024-04-16 21:01:00,318.33
2024-04-16 21:02:00,316.289
2024-04-16 21:03:00,316.6
2024-04-16 21:04:00,316.346
2024-04-16 21:05:00,320.208
2024-04-16 21:06:00,325.88
2024-04-16 21:07:00,321.879
2024-04-16 21:08:00,316.051
2024-04-16 21:09:00,308.87
2024-04-16 21:10:00,319.308
2024-04-16 21:11:00,323.123
2024-04-16 21:12:00,318.099
2024-04-16 21:13:00,315.905
2024-04-16 21:14:00,318.317
2024-04-16 21:15:00,320.704
2024-04-16 21:16:00,313.133
2024-04-16 21:17:00,317.508
2024-04-16 21:18:00,315.769
2024-04-16 21:19:00,315.934
2024-04-16 21:20:00,320.883
2024-04-16 21:21:00,320.739
2024-04-16 21:22:00,317.254
2024-04-16 21:23:00,314.545
2024-04-16 21:24:00,314.37
2024-04-16 21:25:00,318.606
2024-04-16 21:26:00,320.441
2024-04-16 21:27:00,316.77
2024-04-16 21:28:00,315.496
2024-04-16 21:29:00,315.233
2024-04-16 21:30:00,322.017
2024-04-16 21:31:00,321.732
2024-04-16 21:32:00,315.292
2024-04-16 21:33:00,314.742
2024-04-16 21:34:00,315.342
2024-04-16 21:35:00,314.492
2024-04-16 21:36:00,315.967
2024-04-16 21:37:00,316.82
2024-04-16 21:38:00,316.453
2024-04-16 21:39:00,318.393
2024-04-16 21:40:00,314.821
2024-04-16 21:41:00,319.065
2024-04-16 21:42:00,316.491
2024-04-16 21:43:00,315.265
2024-04-16 21:44:00,316.257
2024-04-16 21:45:00,310.271
2024-04-16 21:46:00,308.736
2024-04-16 21:47:00,310.223
2024-04-16 21:48:00,314.442
2024-04-16 21:49:00,315.171
2024-04-16 21:50:00,320.727
2024-04-16 21:51:00,320.601
2024-04-16 21:52:00,317.123
2024-04-16 21:53:00,315.158
2024-04-16 21:54:00,315.943
2024-04-16 21:55:00,321.17
2024-04-16 21:56:00,320.003
2024-04-16 21:57:00,316.374
2024-04-16 21:58:00,318.171
2024-04-16 21:59:00,318.293
2024-04-16 22:00:00,321.362
2024-04-16 22:01:00,320.887
2024-04-16 22:02:00,316.327
2024-04-16 22:03:00,314.726
2024-04-16 22:04:00,316.052
2024-04-16 22:05:00,319.562
2024-04-16 22:06:00,320.98
2024-04-16 22:07:00,316.666
2024-04-16 22:08:00,315.111
2024-04-16 22:09:00,314.76
2024-04-16 22:10:00,316.672
2024-04-16 22:11:00,321.536
2024-04-16 22:12:00,317.459
2024-04-16 22:13:00,317.841
2024-04-16 22:14:00,317.198
2024-04-16 22:15:00,320.197
2024-04-16 22:16:00,313.447
2024-04-16 22:17:00,313.859
2024-04-16 22:18:00,314.436
2024-04-16 22:19:00,306.509
2024-04-16 22:20:00,319.534
2024-04-16 22:21:00,319.879
2024-04-16 22:22:00,316.294
2024-04-16 22:23:00,317.184
2024-04-16 22:24:00,316.801
2024-04-16 22:25:00,321.632
2024-04-16 22:26:00,321.458
2024-04-16 22:27:00,317.988
2024-04-16 22:28:00,306.706
2024-04-16 22:29:00,303.979
2024-04-16 22:30:00,318.221
2024-04-16 22:31:00,320.566
2024-04-16 22:32:00,315.319
2024-04-16 22:33:00,305.939
2024-04-16 22:34:00,304.519
2024-04-16 22:35:00,307.357
2024-04-16 22:36:00,309.203
2024-04-16 22:37:00,315.797
2024-04-16 22:38:00,317.033
2024-04-16 22:39:00,315.724
2024-04-16 22:40:00,321.825
2024-04-16 22:41:00,320.207
2024-04-16 22:42:00,314.394
2024-04-16 22:43:00,314.805
2024-04-16 22:44:00,308.703
2024-04-16 22:45:00,317.517
2024-04-16 22:46:00,318.907
2024-04-16 22:47:00,306.101
2024-04-16 22:48:00,309.172
2024-04-16 22:49:00,318.684
2024-04-16 22:50:00,328.538
2024-04-16 22:51:00,324.597
2024-04-16 22:52:00,315.773
2024-04-16 22:53:00,315.316
2024-04-16 22:54:00,315.287
2024-04-16 22:55:00,320.955
2024-04-16 22:56:00,311.488
2024-04-16 22:57:00,310.864
2024-04-16 22:58:00,315.665
2024-04-16 22:59:00,315.117
2024-04-16 23:00:00,309.886
2024-04-16 23:01:00,310.109
2024-04-16 23:02:00,305.146
2024-04-16 23:03:00,302.769
2024-04-16 23:04:00,300.18
2024-04-16 23:05:00,318.387
2024-04-16 23:06:00,319.806
2024-04-16 23:07:00,315.646
2024-04-16 23:08:00,316.011
2024-04-16 23:09:00,307.21
2024-04-16 23:10:00,319.411
2024-04-16 23:11:00,319.46
2024-04-16 23:12:00,315.948
2024-04-16 23:13:00,310.135
2024-04-16 23:14:00,304.265
2024-04-16 23:15:00,307.72
2024-04-16 23:16:00,317.841
2024-04-16 23:17:00,314.916
2024-04-16 23:18:00,310.424
2024-04-16 23:19:00,317.659
2024-04-16 23:20:00,321.032
2024-04-16 23:21:00,321.627
2024-04-16 23:22:00,317.286
2024-04-16 23:23:00,314.89
2024-04-16 23:24:00,304.239
2024-04-16 23:25:00,308.754
2024-04-16 23:26:00,309.742
2024-04-16 23:27:00,305.146
2024-04-16 23:28:00,310.303
2024-04-16 23:29:00,321.678
2024-04-16 23:30:00,320.195
2024-04-16 23:31:00,321.585
2024-04-16 23:32:00,316.813
2024-04-16 23:33:00,309.305
2024-04-16 23:34:00,303.25
2024-04-16 23:35:00,307.468
2024-04-16 23:36:00,308.001
2024-04-16 23:37:00,304.496
2024-04-16 23:38:00,309.804
2024-04-16 23:39:00,316.783
2024-04-16 23:40:00,315.087
2024-04-16 23:41:00,309.234
2024-04-16 23:42:00,305.198
2024-04-16 23:43:00,305.279
2024-04-16 23:44:00,304.85
2024-04-16 23:45:00,307.3
2024-04-16 23:46:00,306.981
2024-04-16 23:47:00,313.291
2024-04-16 23:48:00,314.89
2024-04-16 23:49:00,318.415
2024-04-16 23:50:00,323.534
2024-04-16 23:51:00,323.642
2024-04-16 23:52:00,319.329
2024-04-16 23:53:00,315.218
2024-04-16 23:54:00,314.782
2024-04-16 23:55:00,320.232
2024-04-16 23:56:00,321.607
2024-04-16 23:57:00,321.37
2024-04-16 23:58:00,314.083
2024-04-16 23:59:00,318.0
2024-04-17 00:00:00,326.446
2024-04-17 00:01:00,321.994
2024-04-17 00:02:00,317.797
2024-04-17 00:03:00,315.385
2024-04-17 00:04:00,316.433
2024-04-17 00:05:00,320.275
2024-04-17 00:06:00,314.768
2024-04-17 00:07:00,322.578
2024-04-17 00:08:00,316.932
2024-04-17 00:09:00,309.152
2024-04-17 00:10:00,319.926
2024-04-17 00:11:00,319.56
2024-04-17 00:12:00,317.49
2024-04-17 00:13:00,311.217
2024-04-17 00:14:00,303.458
2024-04-17 00:15:00,318.047
2024-04-17 00:16:00,320.035
2024-04-17 00:17:00,315.778
2024-04-17 00:18:00,306.415
2024-04-17 00:19:00,305.15
2024-04-17 00:20:00,320.241
2024-04-17 00:21:00,314.952
2024-04-17 00:22:00,315.229
2024-04-17 00:23:00,315.241
2024-04-17 00:24:00,306.435
2024-04-17 00:25:00,309.921
2024-04-17 00:26:00,312.122
2024-04-17 00:27:00,315.578
2024-04-17 00:28:00,316.345
2024-04-17 00:29:00,315.939
2024-04-17 00:30:00,320.754
2024-04-17 00:31:00,319.74
2024-04-17 00:32:00,309.296
2024-04-17 00:33:00,303.346
2024-04-17 00:34:00,303.122
2024-04-17 00:35:00,313.339
2024-04-17 00:36:00,319.647
2024-04-17 00:37:00,309.286
2024-04-17 00:38:00,304.04
2024-04-17 00:39:00,304.058
2024-04-17 00:40:00,320.754
2024-04-17 00:41:00,322.164
2024-04-17 00:42:00,316.246
2024-04-17 00:43:00,304.726
2024-04-17 00:44:00,308.798
2024-04-17 00:45:00,318.804
2024-04-17 00:46:00,321.178
2024-04-17 00:47:00,306.645
2024-04-17 00:48:00,304.387
2024-04-17 00:49:00,308.989
2024-04-17 00:50:00,320.21
2024-04-17 00:51:00,321.435
2024-04-17 00:52:00,306.42
2024-04-17 00:53:00,303.315
2024-04-17 00:54:00,308.036
2024-04-17 00:55:00,318.185
2024-04-17 00:56:00,314.847
2024-04-17 00:57:00,308.312
2024-04-17 00:58:00,316.112
2024-04-17 00:59:00,315.024
2024-04-17 01:00:00,314.892
2024-04-17 01:01:00,313.071
2024-04-17 01:02:00,303.125
2024-04-17 01:03:00,304.758
2024-04-17 01:04:00,304.655
2024-04-17 01:05:00,308.075
2024-04-17 01:06:00,308.234
2024-04-17 01:07:00,310.237
2024-04-17 01:08:00,317.553
2024-04-17 01:09:00,315.937
2024-04-17 01:10:00,320.081
2024-04-17 01:11:00,321.772
2024-04-17 01:12:00,305.962
2024-04-17 01:13:00,303.343
2024-04-17 01:14:00,303.168
2024-04-17 01:15:00,307.389
2024-04-17 01:16:00,307.293
2024-04-17 01:17:00,303.413
2024-04-17 01:18:00,303.528
2024-04-17 01:19:00,303.194
2024-04-17 01:20:00,307.371
2024-04-17 01:21:00,306.914
2024-04-17 01:22:00,300.363
2024-04-17 01:23:00,297.105
2024-04-17 01:24:00,303.083
2024-04-17 01:25:00,307.461
2024-04-17 01:26:00,307.473
2024-04-17 01:27:00,303.481
2024-04-17 01:28:00,302.938
